Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,MonthlyIncome_Uncapped,Attrition_Numeric,Age_Group,Tenure_Group,FlightRiskScore_LR,FlightRiskScore_RF,Predicted_Attrition_LR,Risk_Category
47,No,Travel_Rarely,983,Research & Development,2,2,Medical,1,Female,65,3,2,Manufacturing Director,4,Divorced,5070.0,5k-10k,7389,5,No,13,3,3,3,20,2,3,5,0,0,4.0,5070,0,46-55,3-5 Yrs,0.0354,0.1656,0,Low Risk
47,No,Travel_Rarely,703,Sales,14,4,Marketing,4,Male,42,3,2,Sales Executive,1,Single,4960.0,Upto 5k,11825,2,No,12,3,4,0,20,2,3,7,7,1,7.0,4960,0,46-55,6-10 Yrs,0.1656,0.1647,0,Low Risk
47,No,Travel_Frequently,217,Sales,3,3,Medical,4,Female,49,3,4,Sales Executive,3,Divorced,13770.0,10k-15k,10225,9,Yes,12,3,4,2,28,2,2,22,2,11,13.0,13770,0,46-55,20+ Yrs,0.8549,0.1877,1,High Risk
47,Yes,Travel_Frequently,719,Sales,27,2,Life Sciences,2,Female,77,4,2,Sales Executive,3,Single,6397.0,5k-10k,10339,4,Yes,12,3,4,0,8,2,3,5,4,1,3.0,6397,1,46-55,3-5 Yrs,0.8773,0.6895,1,High Risk
47,No,Travel_Rarely,202,Research & Development,2,2,Other,3,Female,33,3,4,Manager,4,Married,16583.5,15k+,12982,1,Yes,11,3,3,1,26,3,2,26,14,3,0.0,16752,0,46-55,20+ Yrs,0.2317,0.0779,0,Low Risk
47,No,Travel_Rarely,249,Sales,2,2,Marketing,3,Female,35,3,2,Sales Executive,4,Married,4537.0,Upto 5k,17783,0,Yes,22,4,1,1,8,2,3,7,6,7,7.0,4537,0,46-55,6-10 Yrs,0.4771,0.1701,0,Medium Risk
47,No,Travel_Rarely,1454,Sales,2,4,Life Sciences,4,Female,65,2,1,Sales Representative,4,Single,3294.0,Upto 5k,13137,1,Yes,18,3,1,0,3,3,2,3,2,1,2.0,3294,0,46-55,3-5 Yrs,0.8086,0.4488,1,High Risk
47,No,Travel_Frequently,1379,Research & Development,16,4,Medical,3,Male,64,4,2,Manufacturing Director,3,Divorced,5067.0,5k-10k,6759,1,Yes,19,3,3,0,20,3,4,19,10,2,7.0,5067,0,46-55,11-20 Yrs,0.1562,0.1101,0,Low Risk
47,No,Travel_Rarely,955,Sales,4,2,Life Sciences,4,Female,83,3,2,Sales Executive,4,Single,4163.0,Upto 5k,8571,1,Yes,17,3,3,0,9,0,3,9,0,0,7.0,4163,0,46-55,6-10 Yrs,0.4187,0.2645,0,Medium Risk
47,No,Travel_Rarely,465,Research & Development,1,3,Technical Degree,1,Male,74,3,1,Research Scientist,4,Married,3420.0,Upto 5k,10205,7,No,12,3,3,1,17,2,2,6,5,1,2.0,3420,0,46-55,6-10 Yrs,0.5427,0.0963,1,Medium Risk
47,No,Travel_Rarely,359,Research & Development,2,4,Medical,1,Female,82,3,4,Research Director,3,Married,16583.5,15k+,26703,3,No,19,3,2,2,26,2,4,20,17,5,6.0,17169,0,46-55,11-20 Yrs,0.0093,0.0747,0,Low Risk
47,No,Travel_Rarely,571,Sales,14,3,Medical,3,Female,78,3,2,Sales Executive,3,Married,4591.0,Upto 5k,24200,3,Yes,17,3,3,1,11,4,2,5,4,1,2.0,4591,0,46-55,3-5 Yrs,0.5008,0.2791,1,Medium Risk
47,No,Travel_Rarely,1176,Human Resources,26,4,Life Sciences,4,Female,98,3,5,Manager,3,Married,16583.5,15k+,5220,3,No,11,3,3,1,27,2,3,5,2,1,0.0,19658,0,46-55,3-5 Yrs,0.0208,0.0538,0,Low Risk
47,No,Travel_Rarely,1225,Sales,2,4,Life Sciences,2,Female,47,4,4,Manager,2,Divorced,15972.0,15k+,21086,6,No,14,3,3,3,29,2,3,3,2,1,2.0,15972,0,46-55,3-5 Yrs,0.0164,0.0721,0,Low Risk
47,Yes,Travel_Frequently,1093,Sales,9,3,Life Sciences,3,Male,82,1,4,Sales Executive,3,Married,12936.0,10k-15k,24164,7,No,11,3,3,0,25,3,1,23,5,14,10.0,12936,1,46-55,20+ Yrs,0.9612,0.698,1,High Risk
47,No,Non-Travel,543,Sales,2,4,Marketing,3,Male,87,3,2,Sales Executive,2,Married,4978.0,Upto 5k,3536,7,No,11,3,4,1,4,3,1,1,0,0,0.0,4978,0,46-55,0-2 Yrs,0.3743,0.153,0,Medium Risk
47,No,Travel_Rarely,1001,Research & Development,4,3,Life Sciences,3,Female,92,2,3,Manufacturing Director,2,Divorced,10333.0,10k-15k,19271,8,Yes,12,3,3,1,28,4,3,22,11,14,10.0,10333,0,46-55,20+ Yrs,0.5486,0.095,1,Medium Risk
47,No,Travel_Rarely,207,Research & Development,9,4,Life Sciences,2,Female,64,3,1,Laboratory Technician,3,Single,2105.0,Upto 5k,5411,4,No,12,3,3,0,7,2,3,2,2,2,0.0,2105,0,46-55,0-2 Yrs,0.6427,0.2116,1,Medium Risk
47,No,Non-Travel,1169,Research & Development,14,4,Technical Degree,3,Male,64,3,2,Research Scientist,2,Married,5467.0,5k-10k,2125,8,No,18,3,3,1,16,4,4,8,7,1,7.0,5467,0,46-55,6-10 Yrs,0.0764,0.132,0,Low Risk
47,No,Travel_Rarely,1180,Research & Development,25,3,Medical,1,Male,84,3,3,Healthcare Representative,3,Single,8633.0,5k-10k,13084,2,No,23,4,2,0,25,3,3,17,14,12,11.0,8633,0,46-55,11-20 Yrs,0.3227,0.1434,0,Low Risk
47,No,Non-Travel,1162,Research & Development,1,1,Medical,3,Female,98,3,3,Research Director,2,Married,11957.0,10k-15k,17231,0,No,18,3,1,2,14,3,1,13,8,5,12.0,11957,0,46-55,11-20 Yrs,0.002,0.0604,0,Low Risk
48,Yes,Travel_Rarely,626,Research & Development,1,2,Life Sciences,1,Male,98,2,3,Laboratory Technician,3,Single,5381.0,5k-10k,19294,9,Yes,13,3,4,0,23,2,3,1,0,0,0.0,5381,1,46-55,0-2 Yrs,0.9571,0.643,1,High Risk
48,No,Travel_Rarely,530,Sales,29,1,Medical,1,Female,91,3,3,Manager,3,Married,12504.0,10k-15k,23978,3,No,21,4,2,1,15,3,1,0,0,0,0.0,12504,0,46-55,0-2 Yrs,0.3718,0.2478,0,Medium Risk
48,No,Travel_Rarely,163,Sales,2,5,Marketing,2,Female,37,3,2,Sales Executive,4,Married,4051.0,Upto 5k,19658,2,No,14,3,1,1,14,2,3,9,7,6,7.0,4051,0,46-55,6-10 Yrs,0.2159,0.1541,0,Low Risk
48,No,Travel_Rarely,1236,Research & Development,1,4,Life Sciences,4,Female,40,2,4,Manager,1,Married,15402.0,15k+,17997,7,No,11,3,1,1,21,3,1,3,2,0,2.0,15402,0,46-55,3-5 Yrs,0.0838,0.0587,0,Low Risk
48,No,Travel_Rarely,817,Sales,2,1,Marketing,2,Male,56,4,2,Sales Executive,2,Married,8120.0,5k-10k,18597,3,No,12,3,4,0,12,3,3,2,2,2,2.0,8120,0,46-55,0-2 Yrs,0.2253,0.1764,0,Low Risk
48,No,Travel_Rarely,1469,Research & Development,20,4,Medical,4,Male,51,3,1,Research Scientist,3,Married,2259.0,Upto 5k,5543,4,No,17,3,1,2,13,2,2,0,0,0,0.0,2259,0,46-55,0-2 Yrs,0.1783,0.2182,0,Low Risk
48,No,Travel_Rarely,277,Research & Development,6,3,Life Sciences,1,Male,97,2,2,Healthcare Representative,3,Single,4240.0,Upto 5k,13119,2,No,13,3,4,0,19,0,3,2,2,2,2.0,4240,0,46-55,0-2 Yrs,0.3504,0.1587,0,Medium Risk
48,No,Travel_Rarely,1355,Research & Development,4,4,Life Sciences,3,Male,78,2,3,Healthcare Representative,3,Single,10999.0,10k-15k,22245,7,No,14,3,2,0,27,3,3,15,11,4,8.0,10999,0,46-55,11-20 Yrs,0.0976,0.05,0,Low Risk
48,No,Non-Travel,1262,Research & Development,1,4,Medical,1,Male,35,4,4,Manager,4,Single,16583.5,15k+,16154,2,No,22,4,3,0,27,3,2,5,4,2,1.0,16885,0,46-55,3-5 Yrs,0.0244,0.0939,0,Low Risk
48,No,Travel_Rarely,969,Research & Development,2,2,Technical Degree,4,Male,76,4,1,Laboratory Technician,2,Single,2559.0,Upto 5k,16620,5,No,11,3,3,0,7,4,2,1,0,0,0.0,2559,0,46-55,0-2 Yrs,0.7055,0.372,1,High Risk
48,No,Travel_Rarely,715,Research & Development,1,3,Life Sciences,4,Male,76,2,5,Research Director,4,Single,16583.5,15k+,8733,6,No,12,3,3,0,25,3,4,1,0,0,0.0,18265,0,46-55,0-2 Yrs,0.0183,0.1198,0,Low Risk
48,No,Travel_Rarely,855,Research & Development,4,3,Life Sciences,4,Male,54,3,3,Manufacturing Director,4,Single,7898.0,5k-10k,18706,1,No,11,3,3,0,11,2,3,10,9,0,8.0,7898,0,46-55,6-10 Yrs,0.0292,0.0651,0,Low Risk
48,No,Travel_Rarely,1221,Sales,7,3,Marketing,3,Male,96,3,2,Sales Executive,1,Divorced,5486.0,5k-10k,24795,4,No,11,3,1,3,15,3,3,2,2,2,2.0,5486,0,46-55,0-2 Yrs,0.2602,0.1335,0,Low Risk
48,No,Travel_Rarely,492,Sales,16,4,Life Sciences,3,Female,96,3,2,Sales Executive,3,Divorced,6439.0,5k-10k,13693,8,No,14,3,3,1,18,2,3,8,7,7,7.0,6439,0,46-55,6-10 Yrs,0.1537,0.183,0,Low Risk
48,No,Travel_Rarely,1108,Research & Development,15,4,Other,3,Female,65,3,1,Research Scientist,1,Married,2367.0,Upto 5k,16530,8,No,12,3,4,1,10,3,2,8,2,7,6.0,2367,0,46-55,6-10 Yrs,0.5912,0.2239,1,Medium Risk
48,No,Travel_Frequently,365,Research & Development,4,5,Medical,3,Male,89,2,4,Manager,4,Married,15202.0,15k+,5602,2,No,25,4,2,1,23,3,3,2,2,2,2.0,15202,0,46-55,0-2 Yrs,0.0655,0.0488,0,Low Risk
48,Yes,Travel_Frequently,708,Sales,7,2,Medical,4,Female,95,3,1,Sales Representative,3,Married,2655.0,Upto 5k,11740,2,Yes,11,3,3,2,19,3,3,9,7,7,7.0,2655,1,46-55,6-10 Yrs,0.7322,0.662,1,High Risk
48,No,Travel_Rarely,1224,Research & Development,10,3,Life Sciences,4,Male,91,2,5,Research Director,2,Married,16583.5,15k+,13583,4,No,12,3,4,0,29,3,3,22,10,12,9.0,19665,0,46-55,20+ Yrs,0.0606,0.1287,0,Low Risk
48,No,Travel_Frequently,117,Research & Development,22,3,Medical,4,Female,58,3,4,Manager,4,Divorced,16583.5,15k+,2437,3,No,11,3,2,1,24,3,3,22,17,4,7.0,17174,0,46-55,20+ Yrs,0.0249,0.1804,0,Low Risk
49,No,Travel_Frequently,279,Research & Development,8,1,Life Sciences,3,Male,61,2,2,Research Scientist,2,Married,5130.0,5k-10k,24907,1,No,23,4,4,1,10,3,3,10,7,1,7.0,5130,0,46-55,6-10 Yrs,0.152,0.1133,0,Low Risk
49,No,Travel_Rarely,470,Research & Development,20,4,Medical,3,Female,96,3,2,Manufacturing Director,1,Married,6567.0,5k-10k,5549,1,No,14,3,3,0,16,2,2,15,11,5,11.0,6567,0,46-55,11-20 Yrs,0.0958,0.1213,0,Low Risk
49,No,Non-Travel,1002,Research & Development,18,4,Life Sciences,4,Male,92,3,2,Manufacturing Director,4,Divorced,6804.0,5k-10k,23793,1,Yes,15,3,1,2,7,0,3,7,7,1,7.0,6804,0,46-55,6-10 Yrs,0.0631,0.1368,0,Low Risk
49,No,Travel_Frequently,636,Research & Development,10,4,Life Sciences,3,Female,35,3,5,Research Director,1,Single,16583.5,15k+,25594,9,Yes,11,3,4,0,22,4,3,3,2,1,2.0,18665,0,46-55,3-5 Yrs,0.4273,0.1224,0,Medium Risk
49,No,Travel_Rarely,1091,Research & Development,1,2,Technical Degree,3,Female,90,2,4,Healthcare Representative,3,Single,13964.0,10k-15k,17810,7,Yes,12,3,4,0,25,2,3,7,1,0,7.0,13964,0,46-55,6-10 Yrs,0.6242,0.1431,1,Medium Risk
49,No,Travel_Rarely,1261,Research & Development,7,3,Other,2,Male,31,2,3,Healthcare Representative,3,Single,10965.0,10k-15k,12066,8,No,24,4,3,0,26,2,3,5,2,0,0.0,10965,0,46-55,3-5 Yrs,0.288,0.1045,0,Low Risk
49,No,Travel_Rarely,1245,Research & Development,18,4,Life Sciences,4,Male,58,2,5,Research Director,3,Divorced,16583.5,15k+,2125,1,Yes,17,3,3,1,31,5,3,31,9,0,9.0,19502,0,46-55,20+ Yrs,0.0197,0.0841,0,Low Risk
49,Yes,Travel_Rarely,1184,Sales,11,3,Marketing,3,Female,43,3,3,Sales Executive,4,Married,7654.0,5k-10k,5860,1,No,18,3,1,2,9,3,4,9,8,7,7.0,7654,1,46-55,6-10 Yrs,0.085,0.514,0,Low Risk
49,No,Travel_Rarely,1418,Research & Development,1,3,Technical Degree,3,Female,36,3,1,Research Scientist,1,Married,3580.0,Upto 5k,10554,2,No,16,3,2,1,7,2,3,4,2,0,2.0,3580,0,46-55,3-5 Yrs,0.2695,0.1454,0,Low Risk
49,No,Travel_Rarely,527,Research & Development,8,2,Other,1,Female,51,3,3,Laboratory Technician,2,Married,7403.0,5k-10k,22477,4,No,11,3,3,1,29,3,2,26,9,1,7.0,7403,0,46-55,20+ Yrs,0.5323,0.1201,1,Medium Risk
49,No,Travel_Rarely,174,Sales,8,4,Technical Degree,4,Male,56,2,4,Sales Executive,2,Married,13120.0,10k-15k,11879,6,No,17,3,2,1,22,3,3,9,8,2,3.0,13120,0,46-55,6-10 Yrs,0.4431,0.1096,0,Medium Risk
49,No,Travel_Rarely,1098,Research & Development,4,2,Medical,1,Male,85,2,5,Manager,3,Married,16583.5,15k+,12124,2,No,13,3,3,1,23,2,4,1,0,0,0.0,18711,0,46-55,0-2 Yrs,0.1281,0.0904,0,Low Risk
49,Yes,Travel_Frequently,1475,Research & Development,28,2,Life Sciences,1,Male,97,2,2,Laboratory Technician,1,Single,4284.0,Upto 5k,22710,3,No,20,4,1,0,20,2,3,4,3,1,3.0,4284,1,46-55,3-5 Yrs,0.9334,0.5701,1,High Risk
49,No,Travel_Rarely,1495,Research & Development,5,4,Technical Degree,1,Male,96,3,2,Healthcare Representative,3,Married,6651.0,5k-10k,21534,2,No,14,3,2,1,20,0,2,3,2,1,2.0,6651,0,46-55,3-5 Yrs,0.4068,0.1067,0,Medium Risk
49,No,Travel_Rarely,1490,Research & Development,7,4,Life Sciences,3,Male,35,3,3,Healthcare Representative,2,Divorced,10466.0,10k-15k,20948,3,No,14,3,2,2,29,3,3,8,7,0,7.0,10466,0,46-55,6-10 Yrs,0.0053,0.0687,0,Low Risk
49,No,Travel_Rarely,271,Research & Development,3,2,Medical,3,Female,43,2,2,Laboratory Technician,1,Married,4789.0,Upto 5k,23070,4,No,25,4,1,1,10,3,3,3,2,1,2.0,4789,0,46-55,3-5 Yrs,0.4504,0.1493,0,Medium Risk
49,No,Travel_Rarely,722,Research & Development,25,4,Life Sciences,3,Female,84,3,1,Laboratory Technician,1,Married,3211.0,Upto 5k,22102,1,No,14,3,4,1,10,3,2,9,6,1,4.0,3211,0,46-55,6-10 Yrs,0.287,0.0842,0,Low Risk
49,No,Travel_Rarely,301,Research & Development,22,4,Other,1,Female,72,3,4,Research Director,2,Married,16413.0,15k+,3498,3,No,16,3,2,2,27,2,3,4,2,1,2.0,16413,0,46-55,3-5 Yrs,0.0324,0.0824,0,Low Risk
49,No,Travel_Rarely,465,Research & Development,6,1,Life Sciences,3,Female,41,2,4,Healthcare Representative,3,Married,13966.0,10k-15k,11652,2,Yes,19,3,2,1,30,3,3,15,11,2,12.0,13966,0,46-55,11-20 Yrs,0.0213,0.0216,0,Low Risk
49,No,Travel_Rarely,464,Research & Development,16,3,Medical,4,Female,74,3,1,Laboratory Technician,1,Divorced,2587.0,Upto 5k,24941,4,Yes,16,3,2,1,17,2,2,2,2,2,2.0,2587,0,46-55,0-2 Yrs,0.6668,0.2515,1,High Risk
49,No,Travel_Rarely,809,Research & Development,1,3,Life Sciences,3,Male,36,3,4,Manager,3,Single,15379.0,15k+,22384,4,No,14,3,1,0,23,2,3,8,7,0,0.0,15379,0,46-55,6-10 Yrs,0.0896,0.1294,0,Low Risk
49,No,Travel_Rarely,1313,Sales,11,4,Marketing,4,Female,80,3,2,Sales Executive,4,Single,4507.0,Upto 5k,8191,3,No,12,3,3,0,8,1,4,5,1,0,4.0,4507,0,46-55,3-5 Yrs,0.2317,0.1298,0,Low Risk
49,No,Travel_Frequently,1064,Research & Development,2,1,Life Sciences,2,Male,42,3,5,Research Director,4,Married,16583.5,15k+,13738,3,No,15,3,4,0,28,3,3,5,4,4,3.0,19161,0,46-55,3-5 Yrs,0.0138,0.0739,0,Low Risk
49,No,Travel_Frequently,1023,Sales,2,3,Medical,4,Male,63,2,2,Sales Executive,2,Married,5390.0,5k-10k,13243,2,No,14,3,4,0,17,3,2,9,6,0,8.0,5390,0,46-55,6-10 Yrs,0.1161,0.0988,0,Low Risk
50,Yes,Travel_Rarely,869,Sales,3,2,Marketing,1,Male,86,2,1,Sales Representative,3,Married,2683.0,Upto 5k,3810,1,Yes,14,3,3,0,3,2,3,3,2,0,2.0,2683,1,46-55,3-5 Yrs,0.9588,0.5348,1,High Risk
50,No,Travel_Rarely,989,Research & Development,7,2,Medical,2,Female,43,2,5,Research Director,3,Divorced,16583.5,15k+,16701,5,Yes,12,3,4,1,29,2,2,27,3,13,8.0,18740,0,46-55,20+ Yrs,0.7246,0.1587,1,High Risk
50,No,Travel_Frequently,1115,Research & Development,1,3,Life Sciences,1,Female,73,3,5,Research Director,2,Married,16583.5,15k+,9755,3,Yes,19,3,1,0,28,1,2,8,3,0,7.0,18172,0,46-55,6-10 Yrs,0.1325,0.1203,0,Low Risk
50,No,Travel_Frequently,809,Sales,12,3,Marketing,3,Female,77,3,3,Sales Executive,4,Single,9208.0,5k-10k,6645,4,No,11,3,4,0,16,3,3,2,2,2,1.0,9208,0,46-55,0-2 Yrs,0.4317,0.1225,0,Medium Risk
50,No,Travel_Rarely,1452,Research & Development,11,3,Life Sciences,3,Female,53,3,5,Manager,2,Single,16583.5,15k+,17053,3,No,15,3,2,0,21,5,3,5,4,4,4.0,19926,0,46-55,3-5 Yrs,0.0518,0.0853,0,Low Risk
50,No,Travel_Rarely,328,Research & Development,1,3,Medical,3,Male,86,2,1,Laboratory Technician,3,Married,3690.0,Upto 5k,3425,2,No,15,3,4,1,5,2,2,3,2,0,2.0,3690,0,46-55,3-5 Yrs,0.3463,0.1127,0,Low Risk
50,No,Travel_Rarely,854,Sales,1,4,Medical,4,Female,68,3,5,Manager,4,Divorced,16583.5,15k+,24118,3,No,11,3,3,1,32,3,2,7,0,0,6.0,19517,0,46-55,6-10 Yrs,0.0102,0.0902,0,Low Risk
50,No,Travel_Rarely,797,Research & Development,4,1,Life Sciences,1,Male,96,3,5,Research Director,2,Divorced,16583.5,15k+,15815,3,No,14,3,1,2,28,4,2,10,4,1,6.0,19144,0,46-55,6-10 Yrs,0.0115,0.0431,0,Low Risk
50,No,Travel_Rarely,1046,Research & Development,10,3,Technical Degree,4,Male,100,2,3,Healthcare Representative,4,Single,10496.0,10k-15k,2755,6,No,15,3,4,0,20,2,3,4,3,1,3.0,10496,0,46-55,3-5 Yrs,0.2301,0.133,0,Low Risk
50,No,Travel_Rarely,1099,Research & Development,29,4,Life Sciences,2,Male,88,2,4,Manager,3,Married,16583.5,15k+,9314,0,No,15,3,2,1,28,2,3,27,10,15,7.0,17046,0,46-55,20+ Yrs,0.6192,0.1637,1,Medium Risk
50,No,Travel_Frequently,1246,Human Resources,3,3,Medical,1,Male,99,3,5,Manager,2,Married,16583.5,15k+,7999,1,No,11,3,3,1,32,2,3,32,5,10,7.0,18200,0,46-55,20+ Yrs,0.6478,0.2518,1,Medium Risk
50,No,Travel_Rarely,1207,Research & Development,28,1,Medical,4,Male,74,4,1,Laboratory Technician,3,Married,3221.0,Upto 5k,3297,1,Yes,11,3,3,3,20,3,3,20,8,3,8.0,3221,0,46-55,11-20 Yrs,0.4316,0.1744,0,Medium Risk
50,Yes,Travel_Frequently,562,Sales,8,2,Technical Degree,2,Male,50,3,2,Sales Executive,3,Married,6796.0,5k-10k,23452,3,Yes,14,3,1,1,18,4,3,4,3,1,3.0,6796,1,46-55,3-5 Yrs,0.8752,0.6342,1,High Risk
50,No,Travel_Rarely,316,Sales,8,4,Marketing,4,Male,54,3,1,Sales Representative,2,Married,3875.0,Upto 5k,9983,7,No,15,3,4,1,4,2,3,2,2,2,2.0,3875,0,46-55,0-2 Yrs,0.7415,0.1827,1,High Risk
50,No,Travel_Rarely,691,Research & Development,2,3,Medical,3,Male,64,3,4,Research Director,3,Married,16583.5,15k+,6881,5,No,16,3,4,0,30,3,3,4,3,0,3.0,17639,0,46-55,3-5 Yrs,0.0044,0.0658,0,Low Risk
50,No,Non-Travel,881,Research & Development,2,4,Life Sciences,1,Male,98,3,4,Manager,1,Divorced,16583.5,15k+,4544,1,No,11,3,4,1,31,3,3,31,6,14,7.0,17924,0,46-55,20+ Yrs,0.2747,0.2039,0,Low Risk
50,No,Travel_Rarely,1126,Research & Development,1,2,Medical,4,Male,66,3,4,Research Director,4,Divorced,16583.5,15k+,6615,9,No,22,4,3,1,32,1,2,5,4,1,3.0,17399,0,46-55,3-5 Yrs,0.0041,0.0368,0,Low Risk
50,No,Travel_Rarely,939,Research & Development,24,3,Life Sciences,4,Male,95,3,4,Manufacturing Director,3,Married,13973.0,10k-15k,4161,3,Yes,18,3,4,1,22,2,3,12,11,1,5.0,13973,0,46-55,11-20 Yrs,0.1107,0.0267,0,Low Risk
50,No,Travel_Rarely,804,Research & Development,9,3,Life Sciences,1,Male,64,3,1,Laboratory Technician,4,Married,2380.0,Upto 5k,20165,4,No,18,3,2,0,8,5,3,1,0,0,0.0,2380,0,46-55,0-2 Yrs,0.3553,0.2559,0,Medium Risk
50,No,Non-Travel,145,Sales,1,3,Life Sciences,4,Female,95,3,2,Sales Executive,3,Married,6347.0,5k-10k,24920,0,No,12,3,1,1,19,3,3,18,7,0,13.0,6347,0,46-55,11-20 Yrs,0.0065,0.09,0,Low Risk
50,No,Travel_Rarely,1464,Research & Development,2,4,Medical,2,Male,62,3,5,Research Director,3,Married,16583.5,15k+,12853,2,Yes,11,3,4,1,29,2,2,8,1,7,7.0,19237,0,46-55,6-10 Yrs,0.1692,0.1376,0,Low Risk
50,Yes,Travel_Frequently,959,Sales,1,4,Other,4,Male,81,3,2,Sales Executive,3,Single,4728.0,Upto 5k,17251,3,Yes,14,3,4,0,5,4,3,0,0,0,0.0,4728,1,46-55,0-2 Yrs,0.7823,0.6971,1,High Risk
50,No,Travel_Frequently,1421,Research & Development,2,3,Medical,4,Female,30,3,4,Manager,1,Married,16583.5,15k+,9490,2,No,22,4,3,1,32,3,3,2,2,2,2.0,17856,0,46-55,0-2 Yrs,0.0148,0.0288,0,Low Risk
50,No,Travel_Rarely,1322,Research & Development,28,3,Life Sciences,4,Female,43,3,4,Research Director,1,Married,16583.5,15k+,22422,4,Yes,11,3,2,0,25,2,3,3,2,1,2.0,16880,0,46-55,3-5 Yrs,0.1166,0.1505,0,Low Risk
50,No,Travel_Frequently,333,Research & Development,22,5,Medical,3,Male,88,1,4,Research Director,4,Single,14411.0,10k-15k,24450,1,Yes,13,3,4,0,32,2,3,32,6,13,9.0,14411,0,46-55,20+ Yrs,0.9486,0.1646,1,High Risk
50,No,Travel_Rarely,264,Sales,9,3,Marketing,3,Male,59,3,5,Manager,3,Married,16583.5,15k+,19519,4,Yes,16,3,3,1,27,2,3,1,0,0,0.0,19331,0,46-55,0-2 Yrs,0.4344,0.1082,0,Medium Risk
50,No,Travel_Frequently,1234,Research & Development,20,5,Medical,2,Male,41,3,4,Healthcare Representative,3,Married,11245.0,10k-15k,20689,2,Yes,15,3,3,1,32,3,3,30,8,12,13.0,11245,0,46-55,20+ Yrs,0.8691,0.0878,1,High Risk
50,No,Travel_Rarely,813,Research & Development,17,5,Life Sciences,4,Female,50,2,3,Research Director,1,Divorced,13269.0,10k-15k,21981,5,No,15,3,3,3,19,3,3,14,11,1,11.0,13269,0,46-55,11-20 Yrs,0.0021,0.0735,0,Low Risk
50,Yes,Travel_Frequently,878,Sales,1,4,Life Sciences,2,Male,94,3,2,Sales Executive,3,Divorced,6728.0,5k-10k,14255,7,No,12,3,4,2,12,3,3,6,3,0,1.0,6728,1,46-55,6-10 Yrs,0.2884,0.5281,0,Low Risk
50,Yes,Travel_Rarely,410,Sales,28,3,Marketing,4,Male,39,2,3,Sales Executive,1,Divorced,10854.0,10k-15k,16586,4,Yes,13,3,2,1,20,3,3,3,2,2,0.0,10854,1,46-55,3-5 Yrs,0.8372,0.6229,1,High Risk
51,No,Travel_Rarely,432,Research & Development,9,4,Life Sciences,4,Male,96,3,1,Laboratory Technician,4,Married,2075.0,Upto 5k,18725,3,No,23,4,2,2,10,4,3,4,2,0,3.0,2075,0,46-55,3-5 Yrs,0.0857,0.1092,0,Low Risk
51,No,Travel_Rarely,632,Sales,21,4,Marketing,3,Male,71,3,2,Sales Executive,4,Single,5441.0,5k-10k,8423,0,Yes,22,4,4,0,11,2,1,10,7,1,0.0,5441,0,46-55,6-10 Yrs,0.8559,0.4767,1,High Risk
51,No,Travel_Frequently,1456,Research & Development,1,4,Medical,1,Female,30,2,3,Healthcare Representative,1,Single,7484.0,5k-10k,25796,3,No,20,4,3,0,23,1,2,13,12,12,8.0,7484,0,46-55,11-20 Yrs,0.7052,0.1375,1,High Risk
51,No,Travel_Rarely,684,Research & Development,6,3,Life Sciences,1,Male,51,3,5,Research Director,3,Single,16583.5,15k+,6462,7,No,13,3,3,0,23,5,3,20,18,15,15.0,19537,0,46-55,11-20 Yrs,0.0539,0.1836,0,Low Risk
51,Yes,Travel_Frequently,1150,Research & Development,8,4,Life Sciences,1,Male,53,1,3,Manufacturing Director,4,Single,10650.0,10k-15k,25150,2,No,15,3,4,0,18,2,3,4,2,0,3.0,10650,1,46-55,3-5 Yrs,0.417,0.5874,0,Medium Risk
51,No,Travel_Rarely,1169,Research & Development,7,4,Medical,2,Male,34,2,2,Manufacturing Director,3,Married,6132.0,5k-10k,13983,2,No,17,3,3,0,10,2,3,1,0,0,0.0,6132,0,46-55,0-2 Yrs,0.2245,0.0994,0,Low Risk
51,No,Travel_Rarely,313,Research & Development,3,3,Medical,4,Female,98,3,4,Healthcare Representative,2,Single,13734.0,10k-15k,7192,3,No,18,3,3,0,21,6,3,7,7,1,0.0,13734,0,46-55,6-10 Yrs,0.0251,0.0962,0,Low Risk
51,No,Travel_Rarely,1469,Research & Development,8,4,Life Sciences,2,Male,81,2,3,Research Director,2,Married,12490.0,10k-15k,15736,5,No,16,3,4,2,16,5,1,10,9,4,7.0,12490,0,46-55,6-10 Yrs,0.0155,0.0867,0,Low Risk
51,No,Travel_Rarely,833,Research & Development,1,3,Life Sciences,3,Male,96,3,1,Research Scientist,4,Married,2723.0,Upto 5k,23231,1,No,11,3,2,0,1,0,2,1,0,0,3.0,2723,0,46-55,0-2 Yrs,0.2575,0.1405,0,Low Risk
